y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
3.8,3.0,2.75,2720.0,,3.0,A0,2,3,8.0,2720,0,2290,15188,29,-1
3.5,2.0,1.0,,6030.0,1.0,A0,0,4,6.0,830,0,1280,6030,90,-1
4.94,5.0,3.0,3670.0,10583.0,1.0,A0,0,5,8.0,2060,1610,2720,13865,63,-1
3.77,3.0,2.5,1530.0,,2.0,A0,0,3,7.0,1530,0,1450,2136,17,-1
7.02,4.0,4.0,2680.0,,1.0,A0,0,3,7.0,1380,1300,1930,6000,53,1
5.5,3.0,2.0,1730.0,12219.0,1.0,A0,0,4,7.0,1730,0,2470,13594,29,-1
4.5,3.0,2.5,2700.0,,2.0,A0,0,3,,2700,0,2660,8405,24,-1
1.0,4.0,1.0,1300.0,,1.5,A0,0,3,6.0,1300,0,1240,6900,68,-1
6.5,4.0,2.5,3040.0,,2.0,A0,0,4,10.0,3040,0,2990,35416,28,-1
12.5,4.0,3.0,3370.0,,1.0,A0,3,3,10.0,1860,1510,2730,7380,27,-1
1.95,4.0,2.75,1990.0,,1.0,A0,0,3,7.0,1270,720,2100,7535,16,-1
2.82186,2.0,1.75,1210.0,,2.0,A0,0,3,8.0,1210,0,1210,1090,1,-1
5.5,4.0,3.25,4240.0,,2.0,A0,3,3,10.0,3550,690,3590,24967,26,-1
2.635,2.0,2.25,1150.0,,2.0,A0,0,3,7.0,1150,0,1150,748,2,-1
3.08,3.0,1.0,1800.0,,1.0,A0,0,4,7.0,1200,600,1450,5250,73,-1
3.55,3.0,2.5,1690.0,,2.0,A0,0,3,8.0,1140,550,1640,1321,11,-1
9.56,4.0,1.75,2110.0,,1.0,A0,3,3,,1410,700,2140,7006,74,-1
5.4,3.0,3.0,1420.0,,2.0,A0,0,3,8.0,1040,380,1500,1301,10,-1
3.17,4.0,2.5,2130.0,4000.0,2.0,A0,0,3,8.0,2130,0,1830,7217,1,-1
12.25,5.0,2.5,4170.0,33310.0,2.0,A0,0,4,11.0,4170,0,4670,37960,24,-1
3.2,2.0,1.75,1400.0,2500.0,1.0,A0,0,5,7.0,710,690,1250,5700,99,-1
5.975,4.0,2.5,3470.0,6651.0,2.0,A0,0,3,9.0,3470,0,2730,6179,10,-1
7.04,6.0,2.5,3250.0,,1.0,A0,1,3,8.0,1800,1450,3490,10320,49,-1
3.0,4.0,2.5,1870.0,,2.0,A0,0,3,8.0,1870,0,2020,8912,25,-1
2.43989,4.0,2.25,2000.0,9000.0,1.0,A0,0,4,8.0,2000,0,2190,8374,37,-1
3.3,4.0,2.5,2090.0,,2.0,A0,0,3,,2090,0,2250,6165,18,-1
4.0,3.0,2.5,2130.0,,2.0,A0,0,3,8.0,2130,0,2130,7605,30,-1
4.9495,4.0,1.0,1140.0,5940.0,1.0,A0,2,3,7.0,1140,0,1630,4000,99,-1
5.3,3.0,2.25,2010.0,,2.0,A0,0,3,8.0,2010,0,2240,9357,30,-1
4.45,3.0,2.0,1410.0,,2.0,A0,0,4,7.0,1410,0,1750,4000,113,-1
1.75,3.0,1.75,1350.0,,1.0,A0,0,3,7.0,1350,0,1660,8538,30,-1
2.775,3.0,1.75,1170.0,,1.0,A0,0,3,7.0,1170,0,1610,8183,53,-1
3.57,3.0,2.0,2190.0,,1.0,A0,0,4,9.0,2190,0,2770,13804,21,-1
3.69,3.0,2.0,1460.0,,2.0,A0,0,3,8.0,1460,0,1320,3000,28,-1
6.5305,3.0,2.5,2320.0,,1.0,A0,0,3,8.0,2320,0,1680,4750,7,-1
5.55,5.0,1.0,3020.0,4800.0,2.0,A0,0,3,7.0,3020,0,1350,1307,114,-1
7.3,4.0,2.5,3160.0,35225.0,2.0,A0,1,3,9.0,2250,910,3460,17223,23,-1
2.2,3.0,1.5,720.0,,1.0,A0,1,1,5.0,720,0,2600,7360,91,-1
7.16,5.0,1.75,2344.0,,1.5,A0,0,4,7.0,1544,800,1770,4200,94,-1
2.35,4.0,2.75,2060.0,,1.0,A0,0,4,7.0,1310,750,1540,8100,27,-1
5.47,3.0,3.5,1690.0,,2.0,A0,0,3,8.0,1370,320,1690,1694,9,-1
1.87,3.0,1.75,1320.0,,1.0,A0,0,4,7.0,1320,0,1620,6817,26,-1
4.24,4.0,2.5,2910.0,,2.0,A0,0,3,7.0,2910,0,2320,5178,9,-1
2.78,5.0,2.75,2130.0,,1.0,A0,0,5,,1100,1030,1340,6837,37,-1
2.18,3.0,2.5,1690.0,17383.0,2.0,A0,0,3,,1690,0,2610,7999,12,-1
4.6,6.0,1.75,2460.0,,1.0,A0,0,4,7.0,1230,1230,1560,4275,102,-1
11.8,4.0,2.5,3200.0,,2.0,A0,0,3,9.0,3200,0,1650,6850,9,-1
3.43,4.0,3.25,3266.0,,2.0,A0,0,3,8.0,3266,0,3087,5169,1,-1
3.4,2.0,1.0,,,1.0,A0,0,3,7.0,980,0,1500,4046,68,-1
4.4,5.0,3.25,2740.0,,1.0,A0,0,5,7.0,1390,1350,2150,10500,38,-1
3.6499,4.0,2.5,1540.0,,2.0,A0,0,3,8.0,1540,0,1540,1689,1,-1
12.2065,0.0,0.0,4810.0,,2.0,A0,0,3,12.0,4810,0,4740,35061,25,-1
2.03,4.0,2.5,1850.0,6037.0,2.0,A0,0,3,7.0,1850,0,1860,6037,24,-1
2.1495,2.0,1.0,760.0,,1.0,A0,0,4,6.0,760,0,950,6000,65,-1
1.05,3.0,1.75,1330.0,,1.0,A0,0,3,7.0,1330,0,1330,14374,37,-1
18.25,4.0,3.25,4130.0,,2.0,A0,0,3,11.0,4130,0,3140,26147,37,-1
1.3495,3.0,1.0,970.0,,1.0,A0,0,4,6.0,970,0,970,7875,48,-1
4.708,4.0,2.5,1980.0,4500.0,2.0,A0,0,3,8.0,1980,0,1770,4595,26,-1
3.5675,2.0,2.0,1400.0,,1.0,A0,0,3,8.0,1400,0,1400,8785,58,-1
4.475,2.0,2.25,1430.0,1210.0,2.0,A0,0,3,8.0,1340,90,1430,1016,10,-1
8.1,3.0,2.5,2880.0,,2.0,A0,0,4,9.0,2880,0,2840,12530,29,-1
4.47,3.0,1.0,1230.0,,1.5,A0,0,3,7.0,1230,0,1230,4600,86,-1
6.5,3.0,3.5,3690.0,,2.0,A0,0,3,10.0,3690,0,3690,9585,14,-1
7.55,4.0,2.25,2180.0,,1.0,A0,0,3,,1370,810,2090,8747,52,-1
2.5,3.0,1.0,1160.0,,1.0,A0,0,3,7.0,1160,0,1220,10500,49,-1
3.72,2.0,1.0,980.0,,2.0,A0,0,3,8.0,980,0,1180,1600,5,-1
3.25375,4.0,1.75,1690.0,7680.0,1.0,A0,0,5,6.0,890,800,1060,7680,69,-1
2.6,3.0,1.0,1020.0,,1.0,A0,0,4,7.0,1020,0,1170,8188,61,-1
4.14,2.0,2.75,1465.0,,2.0,A0,0,3,7.0,1050,415,1480,1430,9,-1
2.55,3.0,1.5,,,1.0,A0,0,4,8.0,1440,0,1800,8964,47,-1
4.1,3.0,1.0,1130.0,5758.0,1.0,A0,0,3,7.0,960,170,1510,6000,76,-1
2.65,4.0,2.5,2170.0,19785.0,2.0,A0,0,3,8.0,2170,0,2280,8616,23,-1
1.75,3.0,1.75,1360.0,,1.0,A0,0,3,7.0,1360,0,1360,12939,37,-1
7.685,4.0,2.0,2630.0,,2.0,A0,0,4,8.0,2630,0,2670,15001,62,-1
4.698,5.0,2.75,3190.0,,2.0,A0,0,3,9.0,3190,0,3100,5857,11,-1
3.24895,4.0,2.5,2701.0,,2.0,A0,0,3,,2701,0,2570,4800,1,-1
8.15,4.0,2.5,3370.0,7200.0,2.0,A0,0,3,8.0,3370,0,1880,7200,1,-1
7.195,5.0,3.0,3030.0,,1.5,A0,0,4,7.0,1930,1100,1280,3090,102,-1
4.969,4.0,1.75,1710.0,,1.0,A0,0,4,7.0,1710,0,1360,10133,59,-1
2.6,4.0,1.75,1670.0,,1.0,A0,0,3,7.0,1100,570,1080,5195,55,-1
8.5,4.0,2.5,3350.0,,2.0,A0,0,3,9.0,2640,710,1000,4500,13,-1
6.3,2.0,2.5,2200.0,,1.0,A0,3,3,8.0,2200,0,2700,84942,8,-1
1.7,3.0,1.5,1330.0,,2.0,A0,0,3,7.0,1330,0,1570,7350,47,-1
4.58,3.0,3.0,1280.0,1085.0,3.0,A0,0,3,8.0,1280,0,1300,1310,11,-1
6.1,3.0,2.5,3290.0,,2.0,A0,0,4,10.0,3290,0,2700,55023,23,-1
4.75,4.0,2.5,3148.0,,2.0,A0,3,3,9.0,3148,0,3000,11475,1,-1
13.25,4.0,2.5,2920.0,,1.5,A0,0,5,8.0,1910,1010,2470,4000,106,-1
1.82,2.0,1.0,770.0,,1.0,A0,0,4,6.0,770,0,1010,11084,68,-1
1.22,3.0,1.0,1090.0,17630.0,1.0,A0,0,4,7.0,1090,0,1300,12000,53,-1
21.25,4.0,3.75,3790.0,,2.0,A0,0,3,10.0,2530,1260,3250,7200,84,-1
5.305,3.0,2.5,2830.0,6536.0,2.0,A0,0,3,9.0,2830,0,2710,6954,26,-1
2.73,3.0,1.5,1330.0,,1.0,A0,0,4,7.0,1330,0,1320,6910,63,-1
5.08,3.0,1.75,1930.0,,1.0,A0,0,4,8.0,1480,450,2320,10000,40,-1
3.1,2.0,1.0,1010.0,,1.0,A0,0,3,6.0,1010,0,1040,4000,104,-1
1.5,3.0,1.0,1660.0,7210.0,1.0,A0,0,3,7.0,1100,560,1660,7245,52,-1
2.67,4.0,2.5,2300.0,,2.0,A0,0,3,8.0,2300,0,1860,5872,14,-1
0.64,2.0,1.0,690.0,,1.0,A0,0,4,5.0,690,0,1140,4860,73,-1
2.68,4.0,2.5,2070.0,,2.0,A0,0,3,7.0,2070,0,2760,5173,11,-1
8.396,4.0,3.0,3180.0,,2.0,A0,0,3,11.0,3180,0,3180,38715,30,-1
5.96,4.0,3.0,3130.0,,1.5,A0,0,3,7.0,1750,1380,2080,5700,62,-1
3.295,2.0,1.0,1270.0,,1.5,A0,0,3,7.0,1270,0,1980,3200,106,-1
3.95,3.0,3.5,1280.0,1257.0,2.0,A0,0,3,,1040,240,1280,1249,15,-1
4.085,3.0,2.5,1670.0,4308.0,2.0,A0,0,3,8.0,1670,0,1670,2897,14,-1
2.7,5.0,2.5,3150.0,,1.0,A0,0,4,,1640,1510,1990,9133,49,-1
4.55,3.0,2.25,2190.0,,1.0,A0,0,4,7.0,1330,860,2550,175982,39,-1
3.0395,4.0,2.5,,,2.0,A0,0,3,,1867,0,2616,8048,2,-1
3.27,2.0,1.0,1210.0,,1.5,A0,0,3,7.0,1210,0,1400,5028,93,-1
4.05,4.0,3.0,2440.0,,2.0,A0,0,3,8.0,1890,550,2380,9609,34,-1
7.25,5.0,2.5,3000.0,,1.0,A0,0,3,8.0,1500,1500,2690,11616,49,-1
1.7,3.0,2.0,1390.0,8250.0,1.0,A0,0,3,7.0,1390,0,1390,7875,28,-1
1.6,2.0,1.0,870.0,,1.0,A0,0,3,6.0,870,0,820,5000,66,-1
2.48,4.0,2.75,2000.0,9083.0,2.0,A0,0,4,7.0,2000,0,1690,7735,23,-1
5.485,4.0,3.0,1550.0,3350.0,1.0,A0,0,3,,860,690,1310,5000,97,1
4.52,4.0,2.5,2830.0,,2.0,A0,0,3,9.0,2830,0,2730,6202,15,-1
7.0,4.0,3.5,3390.0,,2.0,A0,0,3,10.0,3390,0,2990,3400,7,-1
1.9,4.0,1.75,1970.0,,1.0,A0,0,3,7.0,1140,830,1710,10890,60,-1
4.45,4.0,3.5,2734.0,,2.0,A0,0,5,8.0,2734,0,2270,187308,41,-1
1.37,3.0,1.75,1470.0,8350.0,1.0,A0,0,3,7.0,1470,0,1590,8182,25,-1
5.35,3.0,2.5,2060.0,,2.0,A0,0,3,8.0,2060,0,2650,8500,28,-1
3.65,2.0,1.0,1190.0,,1.0,A0,0,4,7.0,990,200,1180,4000,98,-1
14.25,5.0,3.5,3520.0,,2.0,A0,0,3,9.0,2400,1120,1360,3600,7,-1
2.248,4.0,1.5,1530.0,9000.0,1.0,A0,0,4,6.0,1530,0,1520,8500,39,-1
1.95,3.0,2.25,1760.0,,1.0,A0,0,3,,1160,600,1290,9587,29,-1
4.05,5.0,2.75,2670.0,4780.0,2.0,A0,0,3,8.0,2670,0,2560,5380,2,-1
1.79,2.0,1.0,1060.0,,1.0,A0,0,4,,1060,0,1260,8188,63,-1
5.085,3.0,2.25,3530.0,13000.0,2.5,A0,0,4,10.0,3530,0,2960,13000,30,-1
6.55,7.0,2.75,3110.0,,1.5,A0,0,5,7.0,2010,1100,1240,4280,101,-1
3.8,3.0,1.75,,,1.0,A0,0,4,7.0,850,850,1520,8360,60,-1
0.32,3.0,1.5,910.0,5120.0,1.0,A0,0,3,6.0,910,0,1410,5132,42,-1
7.25866,5.0,2.5,,,2.0,A0,0,4,10.0,3180,0,3180,13798,25,-1
4.15,3.0,2.5,2410.0,11900.0,1.0,A0,2,4,,1600,810,3090,11902,26,-1
15.75,4.0,2.5,2780.0,,1.0,A0,1,5,8.0,1730,1050,3590,13860,64,-1
1.29995,2.0,1.0,970.0,8185.0,1.0,A0,0,5,6.0,970,0,1500,12541,111,-1
37.75,4.0,4.25,5770.0,,2.0,A1,4,4,11.0,5770,0,4620,22748,35,-1
9.03,4.0,2.75,2890.0,,2.0,A0,0,3,9.0,2890,0,2890,10108,1,-1
7.2,4.0,2.5,3230.0,,1.0,A0,3,4,8.0,2000,1230,3230,13420,42,-1
6.0,3.0,2.25,2770.0,,2.0,A0,0,3,10.0,2770,0,3290,15886,33,-1
1.75,3.0,2.5,1790.0,,2.0,A0,0,3,8.0,1790,0,1790,6758,23,-1
2.77,5.0,2.5,2900.0,,1.0,A0,0,3,,1450,1450,1600,8246,51,-1
6.7495,4.0,2.75,3110.0,,2.0,A0,0,4,,3110,0,2790,35445,32,-1
4.65,4.0,2.5,2329.0,,2.0,A0,0,3,9.0,2329,0,2660,10252,20,-1
4.65,3.0,1.75,1300.0,62290.0,1.0,A0,0,3,7.0,1300,0,1850,52272,32,-1
2.24,3.0,2.75,3080.0,,1.0,A0,2,4,7.0,1610,1470,2424,12410,57,-1
8.66,4.0,1.75,2320.0,,1.5,A0,0,5,8.0,1820,500,1940,3825,89,-1
6.5,3.0,2.0,1820.0,,1.0,A0,0,5,7.0,910,910,1850,6440,70,-1
1.675,3.0,2.25,1770.0,,1.0,A0,0,3,7.0,1340,430,1270,5055,37,-1
2.8,1.0,0.75,530.0,,1.0,A0,2,4,4.0,530,0,2830,14311,65,-1
3.84,4.0,1.5,2020.0,,2.0,A0,0,4,7.0,2020,0,1770,8625,52,-1
4.95,4.0,3.5,3990.0,,1.0,A0,2,3,10.0,2300,1690,3410,15932,16,-1
6.65,4.0,2.5,3360.0,15091.0,2.0,A0,0,3,,3360,0,1930,9936,18,-1
21.05,6.0,2.75,4710.0,,2.0,A0,3,3,10.0,3690,1020,2950,5300,84,-1
4.7,3.0,2.5,1900.0,3366.0,2.0,A0,0,3,9.0,1900,0,2500,3954,19,-1
1.62,3.0,2.0,1710.0,,1.0,A0,0,3,8.0,1260,450,1760,8120,47,-1
7.305,3.0,1.0,1440.0,,1.0,A0,0,4,7.0,1440,0,2080,10327,63,-1
2.19,2.0,1.0,820.0,,1.0,A0,0,5,6.0,820,0,1580,10169,63,-1
5.98,3.0,2.75,2830.0,3496.0,2.0,A0,0,3,8.0,2830,0,2160,3501,3,-1
3.1,1.0,1.0,660.0,,1.0,A0,0,3,6.0,660,0,1520,4080,109,-1
7.75,2.0,2.0,2640.0,,1.0,A0,1,5,,1640,1000,2880,14810,52,-1
4.65,5.0,3.0,3610.0,9775.0,2.0,A0,0,3,8.0,3610,0,2800,8582,12,-1
3.9,3.0,2.5,1440.0,4473.0,2.0,A0,0,3,7.0,1440,0,1650,3322,12,-1
4.23445,4.0,2.5,3216.0,,2.0,A0,0,3,9.0,3216,0,2815,4916,1,-1
5.65,5.0,3.5,3690.0,,2.0,A0,0,3,9.0,2540,1150,2640,11928,9,-1
2.5,3.0,1.0,1590.0,8160.0,1.0,A0,1,3,7.0,1090,500,1540,10500,61,-1
2.4,1.0,1.0,700.0,,1.0,A0,0,3,6.0,700,0,1150,3952,105,-1
7.4,5.0,3.25,3230.0,,2.0,A0,1,3,9.0,2350,880,1520,5000,13,-1
3.87,3.0,2.75,1890.0,,2.0,A0,0,4,9.0,1890,0,1800,2769,36,-1
3.53,2.0,2.0,1350.0,,1.0,A0,0,3,8.0,1350,0,1660,4225,12,-1
3.27,3.0,2.0,1540.0,1827.0,2.0,A0,0,3,8.0,1540,0,1540,1827,10,-1
2.95,2.0,1.0,750.0,,1.0,A0,0,3,7.0,750,0,1630,2383,107,20
3.08,3.0,1.75,1410.0,,1.0,A0,0,3,7.0,1410,0,1550,7600,48,-1
2.125,4.0,2.5,2570.0,,1.0,A0,0,4,8.0,1590,980,2120,8571,36,-1
6.6,4.0,3.5,3200.0,,2.0,A0,2,3,9.0,2500,700,2240,4416,2,-1
6.0,4.0,2.5,2990.0,,2.0,A0,0,3,8.0,2990,0,2890,6538,10,-1
4.25,3.0,2.5,1480.0,,3.0,A0,0,3,8.0,1480,0,1480,1231,9,-1
2.05,2.0,1.0,1010.0,,1.0,A0,0,4,,1010,0,1150,7000,90,-1
3.23651,4.0,2.5,2650.0,4120.0,2.0,A0,0,3,8.0,2650,0,2030,3768,1,-1
2.15,3.0,2.0,1760.0,,1.0,A0,0,3,7.0,1760,0,2590,6600,17,-1
4.65,3.0,2.25,2000.0,,2.0,A0,0,3,8.0,2000,0,2220,217800,19,-1
3.11,2.0,2.5,1620.0,,2.0,A0,0,3,8.0,1620,0,1750,2828,7,-1
1.5,3.0,2.0,1400.0,7384.0,1.0,A0,0,3,7.0,1150,250,1820,7992,36,-1
3.4,3.0,1.5,1490.0,,1.0,A0,0,3,7.0,1090,400,1420,7330,41,-1
2.2995,2.0,1.0,670.0,,1.0,A0,0,5,6.0,670,0,710,6720,73,-1
2.7,3.0,2.5,1540.0,,2.0,A0,0,3,7.0,1540,0,1780,3411,16,-1
4.42,2.0,1.0,1140.0,,1.0,A0,0,4,7.0,1140,0,1660,4000,90,-1
6.26,4.0,3.0,2910.0,,2.0,A0,0,3,9.0,2910,0,3040,6091,12,-1
3.84995,4.0,2.5,2350.0,,2.0,A0,0,3,,2350,0,2590,4136,1,-1
4.15,2.0,1.0,1760.0,,1.0,A0,2,4,7.0,1000,760,1760,5400,64,-1
14.3,4.0,3.5,3480.0,7232.0,2.0,A0,0,3,9.0,2580,900,2380,5642,89,5
2.0,3.0,1.0,1190.0,27215.0,1.0,A0,0,5,7.0,1190,0,1450,56628,72,26
3.272,3.0,1.75,1790.0,6980.0,1.0,A0,0,3,7.0,1330,460,1770,8081,35,-1
3.59,3.0,1.75,1660.0,,1.0,A0,0,5,7.0,1660,0,1660,9489,60,-1
9.15,3.0,2.5,2160.0,,1.5,A0,0,4,8.0,1880,280,2300,6000,76,-1
5.85,3.0,1.75,1980.0,,1.5,A0,0,4,7.0,1140,840,1590,5000,89,-1
3.58,4.0,2.0,1840.0,,1.5,A0,0,4,6.0,1080,760,1170,5950,86,-1
4.0,3.0,1.75,1780.0,8033.0,1.0,A0,0,2,7.0,1210,570,1630,7508,38,-1
1.5595,2.0,1.0,930.0,,1.0,A0,0,4,6.0,930,0,1240,21828,103,-1
7.17,4.0,2.75,3100.0,,2.0,A0,0,3,10.0,3100,0,3140,9028,16,-1
1.6,4.0,2.5,1810.0,39639.0,1.0,A0,0,3,7.0,1230,580,1810,44866,45,-1
2.28,2.0,1.0,1020.0,9200.0,1.0,A0,0,3,7.0,1020,0,1520,9600,37,-1
3.8,3.0,2.0,1640.0,9825.0,1.0,A0,0,4,7.0,1090,550,1500,9750,44,-1
2.35,3.0,2.0,2610.0,12180.0,1.0,A0,0,3,7.0,1670,940,1520,12180,97,-1
4.05,3.0,2.25,1820.0,,1.0,A0,0,3,7.0,1480,340,1930,13600,37,-1
7.39,4.0,2.5,2840.0,,1.0,A0,2,5,8.0,1420,1420,2310,8750,63,-1
0.49,3.0,1.0,1080.0,,1.0,A0,0,2,5.0,1080,0,1070,6250,65,-1
3.04,4.0,2.5,2260.0,,2.0,A0,0,3,8.0,2260,0,2240,5561,4,-1
4.277,4.0,3.5,2710.0,,2.0,A0,0,4,8.0,2710,0,1590,27903,47,-1
2.945,3.0,1.5,1650.0,,1.0,A0,0,4,7.0,1100,550,1650,7957,54,-1
1.1495,3.0,1.0,920.0,,1.0,A0,0,5,6.0,920,0,920,4770,46,-1
5.13,3.0,2.0,1860.0,,2.0,A0,0,5,7.0,1860,0,1580,3822,107,-1
3.71,2.0,1.0,2550.0,,1.0,A0,1,4,7.0,1610,940,2030,10591,57,-1
2.8,4.0,2.5,2390.0,,2.0,A0,0,3,7.0,2390,0,2560,6346,12,-1
1.95,3.0,1.0,1130.0,,1.0,A0,0,3,7.0,1130,0,1390,8580,54,-1
1.48,4.0,2.0,1200.0,,1.0,A0,0,4,7.0,1200,0,1110,8400,54,-1
2.6,4.0,2.5,1750.0,8476.0,1.0,A0,0,4,7.0,1240,510,1660,7875,32,-1
4.67126,4.0,2.5,2360.0,43088.0,2.0,A0,0,3,8.0,2360,0,2850,39216,38,-1
3.05,2.0,1.0,980.0,3400.0,1.0,A0,0,3,7.0,980,0,1200,3420,92,-1
1.9,2.0,1.5,1440.0,,2.0,A0,0,3,7.0,1440,0,1440,19544,25,-1
5.18,3.0,2.75,1830.0,1850.0,2.0,A0,0,3,10.0,1690,140,2310,2680,4,-1
2.55,5.0,2.25,2000.0,,1.0,A0,0,4,7.0,1300,700,2000,9132,29,-1
4.35,4.0,2.5,2610.0,,2.0,A0,0,3,8.0,2610,0,2320,8031,17,-1
3.86,2.0,1.0,1060.0,,1.0,A0,0,3,7.0,1060,0,1980,7560,89,-1
6.935,4.0,1.75,3620.0,,1.0,A0,0,4,8.0,1820,1800,2410,10400,50,-1
2.7495,2.0,1.0,1050.0,,1.5,A0,0,4,7.0,1050,0,1600,9616,102,-1
1.97,4.0,2.0,1870.0,,1.0,A0,3,3,7.0,1870,0,2280,5331,6,-1
4.64,3.0,2.25,1540.0,5338.0,1.0,A0,0,5,7.0,770,770,1680,6525,61,-1
3.92,3.0,2.5,1690.0,,2.0,A0,0,3,7.0,1690,0,2120,5080,11,-1
2.12,3.0,1.0,1250.0,,1.0,A0,0,3,7.0,1250,0,1530,24463,50,-1
1.5145,3.0,1.75,1730.0,,1.5,A0,0,4,6.0,1730,0,860,7200,71,-1
2.66,3.0,1.0,1390.0,,1.5,A0,0,3,6.0,1390,0,1730,3990,107,-1
5.05,4.0,2.75,3210.0,,1.0,A0,0,5,7.0,1810,1400,1840,8000,40,-1
7.1,4.0,1.5,2220.0,,1.5,A0,0,3,8.0,1970,250,1984,4000,90,-1
3.8,4.0,1.0,1340.0,,1.5,A0,2,3,7.0,1340,0,1900,5800,101,-1
13.5,2.0,2.5,2220.0,,2.0,A0,0,3,9.0,2220,0,1870,4000,15,-1
1.64,3.0,1.75,1340.0,,1.0,A0,0,4,7.0,1340,0,1520,10451,47,-1
3.6,2.0,1.0,2240.0,,1.0,A0,0,4,7.0,1120,1120,1390,6000,75,-1
2.45,2.0,1.0,1120.0,5329.0,1.0,A0,1,3,6.0,750,370,1530,5330,86,-1
2.74,4.0,2.5,2280.0,4096.0,2.0,A0,0,3,7.0,2280,0,2280,3600,12,-1
2.055,3.0,1.75,2440.0,,1.0,A0,0,4,7.0,1220,1220,1650,9711,53,-1
2.005,2.0,1.0,,,1.0,A0,0,5,6.0,720,0,1690,8075,64,-1
4.5,4.0,1.75,2540.0,,1.0,A0,0,4,7.0,1270,1270,1650,7200,68,-1
28.75,4.0,3.5,4860.0,,2.0,A0,0,3,12.0,4860,0,3580,16054,19,-1
3.5,2.0,1.0,790.0,5024.0,1.0,A0,0,4,7.0,790,0,1330,5024,74,-1
3.28,3.0,2.25,1840.0,,1.0,A0,0,3,8.0,1390,450,2210,13020,35,-1
2.4,2.0,1.0,780.0,,1.0,A0,0,2,6.0,780,0,1750,7200,80,-1
4.1,4.0,3.25,2820.0,,1.0,A0,0,3,7.0,1410,1410,2320,6611,57,-1
1.67,3.0,2.25,1690.0,7292.0,1.0,A0,0,3,7.0,1250,440,1670,7747,30,-1
5.2,3.0,2.0,1530.0,,1.0,A0,0,4,8.0,1530,0,2240,7201,31,-1
6.9765,4.0,2.5,2660.0,,1.0,A0,0,3,7.0,2660,0,2640,10800,60,1
1.4495,3.0,1.0,1210.0,8000.0,1.0,A0,0,3,6.0,1210,0,1430,8000,61,-1
5.66,5.0,2.75,3710.0,,2.0,A0,0,3,9.0,3710,0,3250,8678,19,-1
2.54,3.0,1.0,1600.0,,1.0,A0,0,4,7.0,1150,450,1460,6200,51,-1
4.0,4.0,2.5,3740.0,8700.0,1.0,A0,0,3,10.0,2260,1480,2650,6333,11,-1
6.05,4.0,1.5,,,1.0,A0,2,5,8.0,1440,440,2070,6500,61,-1
3.25,3.0,2.0,3000.0,,1.0,A0,0,3,8.0,1500,1500,2400,8300,53,-1
4.94,4.0,1.75,2400.0,21196.0,1.0,A0,0,5,,1590,810,2200,19134,59,-1
3.6,3.0,2.5,,,2.0,A0,0,3,7.0,1560,0,1600,3152,13,-1
4.64,4.0,2.5,2340.0,,2.0,A0,0,3,9.0,2340,0,1930,15439,22,-1
2.849,4.0,2.5,2600.0,5188.0,2.0,A0,0,3,8.0,2600,0,2610,5188,10,-1
3.1,3.0,2.0,1860.0,7400.0,1.0,A0,0,3,8.0,930,930,1640,8461,93,11
17.25,5.0,3.75,4320.0,39094.0,2.0,A1,4,3,8.0,4320,0,1920,7750,77,-1
2.5,3.0,2.5,2130.0,,2.0,A0,0,3,8.0,2130,0,1910,12216,26,-1
4.0259,3.0,3.25,2260.0,,2.0,A0,0,3,8.0,1760,500,1880,7529,15,-1
4.55,3.0,1.75,1690.0,,1.0,A0,0,4,8.0,1690,0,1840,8705,57,-1
8.47755,4.0,3.5,3560.0,,2.0,A0,0,3,9.0,3560,0,3540,5500,1,-1
3.5,3.0,2.0,1500.0,8086.0,1.0,A0,0,3,7.0,1060,440,1550,8086,34,-1
4.249,4.0,3.0,2180.0,,2.0,A0,0,4,7.0,2180,0,1500,6534,47,-1
5.25,3.0,3.0,1520.0,,3.0,A0,0,3,7.0,1520,0,1520,1500,12,-1
4.5,4.0,3.0,2650.0,,2.0,A0,0,3,8.0,2650,0,2380,4733,4,-1
1.15,2.0,1.0,880.0,6900.0,1.0,A0,0,3,6.0,880,0,1060,8000,72,-1
5.175,4.0,3.0,2170.0,8240.0,1.0,A0,0,4,8.0,1370,800,2020,7944,47,-1
6.25,3.0,1.75,1990.0,,2.0,A0,3,3,9.0,1990,0,2880,11340,35,-1
5.9,3.0,2.0,1620.0,,1.5,A0,0,5,8.0,1620,0,1470,4080,86,-1
5.85,3.0,1.0,1240.0,,1.0,A0,0,4,7.0,1240,0,1650,3360,88,-1
1.63,1.0,1.0,530.0,,1.0,A0,0,5,5.0,530,0,1200,6350,74,-1
2.65,3.0,2.5,1400.0,4800.0,1.0,A0,0,3,,1200,200,1440,3840,94,-1
2.85,4.0,2.0,1450.0,,1.0,A0,0,3,7.0,1450,0,1310,8914,53,-1
2.25,4.0,1.75,2080.0,8750.0,1.0,A0,0,4,8.0,1330,750,1790,8750,48,-1
2.55,4.0,1.75,1720.0,,1.0,A0,0,4,8.0,1720,0,1840,8300,50,-1
2.69,3.0,1.0,1150.0,,1.0,A0,0,4,6.0,1150,0,1400,13600,46,-1
3.0,3.0,2.0,1640.0,,1.0,A0,0,3,7.0,1640,0,1340,9750,56,-1
16.2,5.0,4.75,3940.0,7067.0,2.0,A0,0,3,,3230,710,1910,7735,7,-1
